GISYEARJOIN,IDyear_x,LAT,LON,AREA,Nviolations,Was complaint,Inspection Number,CrimeIsArson,CrimeIsOther,Structure_fire,Vehicle_fire,External_fire,Year Property Built,Assessed Land Value,Number of Units,Lot Area,COMH,COMM,COMO,COMR,GOVT,IND,MISC,MRES,SRES,UnkownUseType,A,B,C,D,S,H7X001,H7X002,H7X003,H7X004,H7X005,H7X006,H7X007,H7X008,H8C001,H8C002,H8C003,H8C004,H8C005,H8C006,H8C007,H8C008,H8C009,IFC001,IFF001,IFF002,IFF003,IFF004,Urban,SF_pred,VF_pred,EF_pred,minyr,maxyr,sdyr,resunits
G060075006070010242016,2016,37.7681027,-122.38719329999999,141493.0,0.0,0.0,25.0,0.0,15.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,80,52,1,0,24,0,0,3,50,15,14,1,1,0,35,25,10,59,50,43,2,5,1,0.0,0.0,0.0,2002.0,2008.0,3.4641016151377544,3.0
G060075006070030032016,2016,37.7786612,-122.39027490000001,19925.0,6.0,0.0,23.0,0.0,44.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002260010052016,2016,37.7656447,-122.38848190000002,22372.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002260010062016,2016,37.7656052,-122.38897539999999,2728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002260010142016,2016,37.7634874,-122.39216599999999,11109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1947.0,1999.0,30.022213997860568,3.0
G060075002320010072016,2016,37.7296667,-122.39249050000001,934.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002320010122016,2016,37.7288742,-122.39276799999999,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002580020002016,2016,37.723054499999996,-122.40068229999999,2768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075006100010152016,2016,37.710182200000006,-122.3937045,41330.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1980.0,1982.0,1.4142135623730951,2.0
G060075006100010132016,2016,37.719844,-122.39678959999999,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002330010192016,2016,37.720872299999996,-122.39753300000001,2105.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1961.0,88219.5,1.0,1528.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0.0,0.0,0.0,1943.0,1961.0,10.392304845413264,3.0
G060075002340020162016,2016,37.7215848,-122.3865287,17006.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003300060092016,2016,37.7394374,-122.49424840000002,2515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003530040002016,2016,37.7357698,-122.4943028,7746.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003310030082016,2016,37.7328905,-122.4937858,2844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001320030182016,2016,37.792177,-122.4404105,14710.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,1907.666666666667,155935.66666666663,1.0,3298.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,64,48,2,0,11,0,3,0,27,13,13,0,0,0,14,11,3,32,27,18,4,5,1,1.0,0.0,0.0,1891.0,1974.0,22.0177958327652,16.0
G060075001320030002016,2016,37.7951697,-122.43931809999998,15395.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1913.8666666666666,376422.06666666665,1.0,2880.9666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,68,67,0,0,1,0,0,0,31,22,22,0,0,0,9,6,3,32,31,19,11,1,1,0.0,0.0,0.0,1865.0,1939.0,14.807578053689015,30.0
G060075001340030052016,2016,37.7899968,-122.44338640000001,14402.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,1900.3636363636365,336447.9090909091,1.818181818181818,2839.818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0,0.0,0.0,0.0,1.0,0.0,160,145,0,0,11,0,1,3,83,35,30,5,1,4,48,38,10,94,83,23,8,52,1,0.0,0.0,0.0,1875.0,1977.0,21.807569230833035,33.0
G060075001530020062016,2016,37.7872735,-122.4428347,15757.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,1904.058823529412,320766.5294117647,2.647058823529412,2971.6764705882347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.4117647058823529,0.0,0.0,0.0,0.0,1.0,0.0,176,134,10,0,24,0,0,8,104,31,26,5,1,4,73,49,24,110,104,43,7,54,1,0.0,0.0,0.0,1890.0,2011.0,31.525231638880296,30.0
G060075001530020042016,2016,37.7865375,-122.44100900000001,15181.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,1923.2272727272727,382010.7272727273,2.272727272727273,2806.130909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,308,167,34,4,88,0,3,12,98,31,22,9,1,8,67,46,21,108,98,33,6,59,1,0.0,0.0,0.0,1885.0,2006.0,34.5774033929216,36.0
G060075001530020012016,2016,37.785822100000004,-122.4391112,15173.0,0.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,1910.625,254000.375,2.625,2307.6875,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17,16,0,0,0,0,1,0,7,3,3,0,0,0,4,1,3,9,7,4,0,3,1,0.0,0.0,3.0,1900.0,2001.0,33.38750177424591,14.0
G060075001300030052016,2016,37.7960053,-122.4327429,15332.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1906.692307692308,298252.76923076925,2.9230769230769234,3060.384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.2307692307692308,0.0,0.0,0.0,0.0,1.0,0.0,146,134,0,1,7,0,1,3,76,32,27,5,1,4,44,37,7,97,76,27,10,39,1,0.0,0.0,0.0,1885.0,1940.0,9.200556847572802,29.0
G060075001550030072016,2016,37.78398920000001,-122.4387813,14009.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,1.0,1954.666666666667,272616.0,1.3333333333333333,3706.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1912.0,1984.0,20.72782808551966,8.0
G060075001120010012016,2016,37.7942205,-122.4102169,4067.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1914.1333333333332,265123.4,3.066666666666667,1625.0666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,149,44,0,0,99,0,2,4,53,21,14,7,1,6,32,13,19,63,53,6,8,39,1,0.0,0.0,0.0,1900.0,1984.0,25.530194861637945,18.0
G060075001090030022016,2016,37.799018100000005,-122.42407620000002,1729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17,15,0,0,1,0,0,1,11,2,1,1,1,0,9,7,2,11,11,0,0,11,1,0.0,1.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001020030102016,2016,37.804612,-122.42520400000001,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001020020062016,2016,37.8018023,-122.4246368,1771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001020020082016,2016,37.8008602,-122.4244488,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001260220032016,2016,37.804210499999996,-122.428402,11327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001010010022016,2016,37.8069845,-122.40645759999998,3062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075001170020012016,2016,37.79083120000001,-122.4001457,9135.0,0.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1959.0,1959.0,0.0,2.0
G060075001050020132016,2016,37.7955964,-122.39923359999999,20402.0,1.0,0.0,25.0,0.0,30.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,2.0,1967.0,1967.0,0.0,5.0
G060075001770010152016,2016,37.7692304,-122.4102397,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002550020082016,2016,37.7321238,-122.4336744,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075006010011462016,2016,37.7957667,-122.46106440000001,4424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075006010010932016,2016,37.80127879999999,-122.4626604,7829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075006010011572016,2016,37.7951225,-122.46539979999999,15112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075006100020262016,2016,37.7085253,-122.4052693,1206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002040110052016,2016,37.7600843,-122.4439614,1685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003260120002016,2016,37.7626006,-122.47764199999999,17683.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,1.0,1928.93023255814,298622.0465116279,2.046511627906977,2620.631627906977,0.0,0.02325581395348837,0.02325581395348837,0.02325581395348837,0.0,0.0,0.0,0.6511627906976745,0.2790697674418605,0.0,0.0,0.0,0.0,1.0,0.0,246,94,3,0,131,0,8,10,95,46,30,16,6,10,49,25,24,100,95,10,9,76,1,0.0,0.0,0.0,1905.0,1986.0,22.962151172602038,46.0
G060075003260110102016,2016,37.765238399999994,-122.48207190000001,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003030230002016,2016,37.7513375,-122.47113059999998,9811.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1958.4736842105265,378342.31578947365,1.0,3078.884210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49,28,0,0,19,0,0,2,23,11,9,2,0,2,12,7,5,24,23,12,6,5,1,0.0,0.0,0.0,1937.0,2001.0,14.987801677837851,22.0
G060075003030230082016,2016,37.7514451,-122.476226,2064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4,4,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075003260130002016,2016,37.7607294,-122.4774882,18704.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,1934.0,270643.5106382979,1.8085106382978724,2668.37914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106382978723404,0.4893617021276596,0.0,0.0,0.0,0.0,1.0,0.0,256,85,5,1,151,1,2,11,92,52,36,16,3,13,40,20,20,96,92,14,10,68,1,0.0,0.0,0.0,1911.0,1999.0,19.966915662876875,49.0
G060075003040010062016,2016,37.751599600000006,-122.4635523,1096.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7,3,0,0,4,0,0,0,2,2,2,0,0,0,0,0,0,2,2,2,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002030020032016,2016,37.763496200000006,-122.4319123,9240.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,1900.0,390167.5,1.9285714285714288,1788.553571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.35714285714285715,0.0,0.0,0.0,0.0,1.0,0.0,70,50,0,0,9,0,5,6,38,7,6,1,0,1,31,14,17,42,38,18,8,12,1,0.0,0.0,0.0,1885.0,1966.0,14.472407985037437,23.0
G060075002020030022016,2016,37.765589399999996,-122.42418,1402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002030020072016,2016,37.7635138,-122.42627409999999,1442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928.932712128064,264253.3584539845,2.124363624564893,2762.543573745633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1911.4596235579843,1975.5464480874316,17.93240287074336,29.77130135600081
G060075002010020022016,2016,37.769236299999996,-122.42140520000001,14602.0,0.0,0.0,5.0,2.0,46.0,0.0,0.0,3.0,1915.1538461538464,335169.0,2.769230769230769,2204.896153846154,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.6153846153846154,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.9230769230769232,0.0,162,119,5,1,17,1,9,10,70,20,13,7,3,4,50,20,30,73,70,17,2,51,1,0.0,1.0,1.0,1906.0,1981.0,23.856415728867802,21.0
G060075002010040062016,2016,37.7653344,-122.42167179999998,4005.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,1918.333333333333,324099.33333333326,0.0,4996.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,97,30,1,1,4,0,51,10,21,19,8,11,5,6,2,1,1,21,21,0,0,21,1,0.0,0.0,0.0,1910.0,1990.0,36.31689230463789,4.0
G060075002020030082016,2016,37.7636033,-122.42334340000001,9489.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,1912.4,329471.9,3.65,2543.8025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,207,151,8,3,23,0,12,10,88,21,12,9,3,6,67,28,39,93,88,22,5,61,1,0.0,0.0,0.0,1906.0,1961.0,12.645420778553234,25.0
G060075002080010032016,2016,37.762815,-122.4205691,7379.0,0.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,1914.4375,345521.25,4.25,2548.15,0.125,0.0,0.0,0.0625,0.0,0.0625,0.0,0.625,0.125,0.0,0.0,0.0,0.125,0.875,0.0,157,59,8,1,35,0,42,12,62,22,14,8,6,2,40,22,18,62,62,2,4,56,1,0.0,0.0,0.0,1906.0,2006.0,22.271057451320086,19.0
G060075002080020032016,2016,37.760968299999995,-122.42039399999999,10778.0,0.0,1.0,2.0,0.0,19.0,0.0,0.0,0.0,1911.4516129032254,302603.2903225807,3.838709677419355,2125.1290322580644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709677419354839,0.12903225806451613,0.0,0.0,0.0,0.0,1.0,0.0,343,193,11,7,53,0,51,28,137,45,23,22,10,12,92,40,52,146,137,25,3,109,1,1.0,0.0,0.0,1900.0,2002.0,19.000337378921053,40.0
G060075002080040062016,2016,37.756133,-122.4204879,17470.0,0.0,1.0,2.0,0.0,39.0,1.0,0.0,0.0,1918.2857142857144,364717.1428571429,6.857142857142858,3691.25,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,247,140,9,8,36,0,37,17,121,46,18,28,6,22,75,54,21,125,121,4,0,117,1,0.0,0.0,1.0,1878.0,2007.0,43.32283055224836,17.0
G060075002040110112016,2016,37.758101,-122.44307739999999,8529.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1930.4761904761906,360474.9523809524,1.2857142857142858,1776.9642857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,1.0,0.0,72,55,2,0,12,0,1,2,39,7,7,0,0,0,32,19,13,43,39,21,6,12,1,0.0,0.0,0.0,1903.0,1996.0,21.59806586885417,24.0
G060075002120030012016,2016,37.7547689,-122.4393673,12063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1915.92,324348.6,1.6,2926.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.72,0.0,0.0,0.0,0.0,1.0,0.0,100,69,4,0,15,0,1,11,52,19,14,5,1,4,33,21,12,55,52,26,4,22,1,0.0,0.0,0.0,1900.0,1964.0,18.89057518036868,32.0
